REACTANT,REAGENT,PRODUCT,REACTION_TYPE
CCOC(=O)C=C(C)Oc1cc(Cl)ccc1Cl.O=C1CCC(=O)N1Br,ClC(Cl)(Cl)Cl.O=C(OOC(=O)c1ccccc1)c1ccccc1,CCOC(=O)C=C(CBr)Oc1cc(Cl)ccc1Cl,not_reduction
CS(=O)(=O)OCCc1cc2cc(-c3ccc(C#N)cc3)ccc2o1.OCC1CCCN1,,N#Cc1ccc(-c2ccc3oc(CCN4CCCC4CO)cc3c2)cc1,not_reduction
O=C(O)CN1CCC(c2ccccc2)(c2ccccc2)C1=O.c1ccc(C2CCNC2)cc1,CCN=C=NCCCN(C)C.Cl.ClCCl,O=C(CN1CCC(c2ccccc2)(c2ccccc2)C1=O)N1CCC(c2ccccc2)C1,not_reduction
COc1ccc(CN(Cc2ccc(OC)cc2)c2ncc(-c3nc(N4CCOCC4)nc4c3CCN4C(=O)N(C)c3ccc(N4CCN(C)CC4)cc3)cn2)cc1,CN1CCNCC1.COc1ccc(CN(Cc2ccc(OC)cc2)c2ncc(-c3nc(N4CCOCC4)nc4c3CCN4C(=O)N(C)c3ccc(Br)cc3)cn2)cc1,CN1CCN(c2ccc(N(C)C(=O)N3CCc4c(-c5cnc(N)nc5)nc(N5CCOCC5)nc43)cc2)CC1,not_reduction
COC(C)(C)C(=O)CBr.Oc1ccc(Cl)cc1Cl,CC#N.O=C([O-])[O-].[K+].[K+],COC(C)(C)C(=O)COc1ccc(Cl)cc1Cl,not_reduction
COc1cc(Cl)ccc1-c1nc(CCC(=O)c2ccc(O)c(C)c2)c(C(C)C)o1,ClB(Cl)Cl.ClC(Cl)Cl.ClCCl.O.O=C([O-])O.[Na+],Cc1cc(C(=O)CCc2nc(-c3ccc(Cl)cc3O)oc2C(C)C)ccc1O,not_reduction
Cc1nc(C2CC2)cc(C(=O)O)c1OCc1cccc(C#N)c1.N#Cc1ccc(N)cc1,,Cc1nc(C2CC2)cc(C(=O)Nc2ccc(C#N)cc2)c1OCc1cccc(C#N)c1,not_reduction
BrCc1ccccc1.O=C1c2ccccc2C(=O)N1CCCc1cccnc1,CC(C)O,O=C1c2ccccc2C(=O)N1CCCc1ccc[n+](Cc2ccccc2)c1.[Br-],not_reduction
CC(C)(C)OC(=O)c1cc(Br)cc(C2=NOC(c3ccccn3)C2)c1.Cc1ccc([Zn+])nc1,C1COCCO1.ClCCl.O=C(O)CN(CCN(CC(=O)O)CC(=O)O)CC(=O)O.[Br-].[K].[K].[K],Cc1ccc(-c2cc(C(=O)OC(C)(C)C)cc(C3=NOC(c4ccccn4)C3)c2)nc1,not_reduction
CCNCCCOC.N#CN,CC(=O)O.CC(=O)[O-],CCN(CCCOC)C(=N)N,not_reduction
CC(C)(C)OC(=O)N1CCC(CCO)CC1.Fc1ccc(CBr)cc1,C1CCOC1.[H-].[Na+],CC(C)(C)OC(=O)N1CCC(CCOCc2ccc(F)cc2)CC1,not_reduction
CCN=C=NCCCN(C)C.Cc1cc(Nc2ncccc2C(=O)O)n(-c2ccccc2)n1,CCN(CC)CC.CO.ClCCl.N,Cc1cc(Nc2ncccc2C(N)=O)n(-c2ccccc2)n1,not_reduction
CN(C(=O)OCC(C)(O)Cn1cc([N+](=O)[O-])nc1Cl)c1ccc(OC(F)(F)F)cc1,CCOC(C)=O.CN(C)C=O.O.[H-].[Na+],CN(C(=O)OCC1(C)Cn2cc([N+](=O)[O-])nc2O1)c1ccc(OC(F)(F)F)cc1,not_reduction
COC(=O)C(C)N(Cc1ccccc1)S(=O)(=O)N1CCN(c2ccc(Cl)cc2)CC1.NO.[OH-],CO.Cl.Cl.ClCCl.Clc1ccc(N2CCNCC2)cc1.Clc1ccc(OC2CCNCC2)nc1.[K+],CC(C(=O)NO)N(Cc1ccccc1)S(=O)(=O)N1CCN(c2ccc(Cl)cc2)CC1,not_reduction
Nc1ccc(Br)cn1.O=C(O)C(CC1CCCC1)c1ccc(Cl)c(Cl)c1,ClCCl.O.O=C1CCC(=O)N1Br.c1ccc(P(c2ccccc2)c2ccccc2)cc1.c1ccncc1,O=C(Nc1ccc(Br)cn1)C(CC1CCCC1)c1ccc(Cl)c(Cl)c1,not_reduction
CC1(NC(=O)C(F)(F)F)CNC1.CCn1cc(C(=O)O)c(=O)c2cc(F)c(F)c(F)c21,CCN(CC)CC.Cl.c1ccncc1,CCn1cc(C(=O)O)c(=O)c2cc(F)c(N3CC(C)(NC(=O)C(F)(F)F)C3)c(F)c21,not_reduction
Fc1ccccc1Cn1nc(-c2nc(Cl)c(-c3ccncc3)c(Cl)n2)c2cccnc21.N,,Nc1nc(-c2nn(Cc3ccccc3F)c3ncccc23)nc(Cl)c1-c1ccncc1,not_reduction
N.N#Cc1c(F)ccc([N+](=O)[O-])c1F,C1CCOC1.CCO,N#Cc1c(F)ccc([N+](=O)[O-])c1N,not_reduction
CN1CC=C(c2c[nH]c3c(F)cc(F)cc23)CC1.O=S(=O)(Cl)c1ccc2ccccc2c1,C1CCOC1.C[Si](C)(C)[N-][Si](C)(C)C.[Na+],CN1CC=C(c2cn(S(=O)(=O)c3ccc4ccccc4c3)c3c(F)cc(F)cc23)CC1,not_reduction
CS(=O)(=O)OCC1CCC2CN(c3ncccn3)CCN2C1.O=C1CCC(=O)N1,CC(C)O.CN(C)C=O.Cl.ClCCl.O.[H-].[Na+],O=C1CCC(=O)N1CC1CCC2CN(c3ncccn3)CCN2C1,not_reduction
C1=CC2CC3OC1CC2O3.N#Cc1ccccc1,CO.ClCCl.O=C([O-])O.OO.[K+],NC(=O)c1ccccc1,not_reduction
CCC(CC)Nc1cc(C)nc(Oc2c(C)cc(C)cc2C)c1C(=O)n1ccnc1.CCOCC,C[Mg+].ClCCl.[Br-],CCC(CC)Nc1cc(C)nc(Oc2c(C)cc(C)cc2C)c1C(C)=O,not_reduction
Cc1cc(Cl)ccc1C(=O)O.NC1CCCC1N1CCCC1,,Cc1cc(Cl)ccc1C(=O)NC1CCCC1N1CCCC1,not_reduction
O=C(NCC(=O)N1CCNCC1)c1ccc(-c2ccccc2)cc1.O=C(O)c1cc(F)cc(C(F)(F)F)c1,CCN(C(C)C)C(C)C.CCN=C=NCCCN(C)C.CN(C)C=O.Cl.O.On1nnc2ccccc21,O=C(NCC(=O)N1CCN(C(=O)c2cc(F)cc(C(F)(F)F)c2)CC1)c1ccc(-c2ccccc2)cc1,not_reduction
CCN.O=Cc1cc(C(F)(F)F)cc(C(F)(F)F)c1,CC(=O)O.ClCCCl.O=C([O-])O.[Na+],CCNCc1cc(C(F)(F)F)cc(C(F)(F)F)c1,not_reduction
C=CCN.CC(=O)c1cnc2cn[nH]c2c1Cl,CCO.CCOC(C)=O,C=CCNc1c(C(C)=O)cnc2cn[nH]c12,not_reduction
COc1ccc(CN(Cc2ccc(OC)cc2)C(=O)c2cccc(N3CC(c4ccc(OC)c(Oc5ccccc5C#N)c4)CC3=O)n2)cc1,O=C(O)C(F)(F)F,COc1ccc(C2CC(=O)N(c3cccc(C(N)=O)n3)C2)cc1Oc1ccccc1C#N,not_reduction
COC(=O)C(C#N)C1(C)CCOc2ccc(F)cc21,CS(C)=O.O.[Cl-].[Na+],CC1(CC#N)CCOc2ccc(F)cc21,not_reduction
Clc1ccc(Cl)nn1.FC(F)(F)c1ccccc1OC1CCNCC1,,FC(F)(F)c1ccccc1OC1CCN(c2ccc(Cl)nn2)CC1,not_reduction
CC(C)(C)OC(=O)N1CC2CC1CN2Cc1ccc(Oc2nc3ccccc3s2)cc1.Cl,ClCCl,c1ccc2sc(Oc3ccc(CN4CC5CC4CN5)cc3)nc2c1,not_reduction
CC(=O)N1CCS(=O)(=O)c2ccccc2C1,CCO.O.[Na+].[OH-],O=S1(=O)CCNCc2ccccc21,not_reduction
CC(O)(C(=O)O)C(F)(F)F.CCN(CC)S(=O)(=O)c1ccc(N)cc1,C1CCOC1.O=C(c1ncc[nH]1)c1ncc[nH]1,CCN(CC)S(=O)(=O)c1ccc(NC(=O)C(C)(O)C(F)(F)F)cc1,not_reduction
CC(=O)NC1CNC(C)C1.O=C(O)c1cn(C2CC2)c2cc(Cl)c(F)cc2c1=O,,CC(=O)NC1CC(C)N(c2cc3c(cc2F)c(=O)c(C(=O)O)cn3C2CC2)C1,not_reduction
Clc1ccc(OCCCI)cc1.O=C1C(=O)c2ccccc2C2=C1SCC1(CCNCC1)O2,,O=C1C(=O)c2ccccc2C2=C1SCC1(CCN(CCCOc3ccc(Cl)cc3)CC1)O2,not_reduction
CCOC(=O)C(N)CCCCc1ccccc1.O=C(Cl)OCc1ccccc1,CCN(CC)CC.ClCCl,CCOC(=O)C(CCCCc1ccccc1)NC(=O)OCc1ccccc1,not_reduction
CC(=O)N(C)C.CCCS(=O)(=O)Nc1ccc(F)c(C(=O)c2c[nH]c3ncc(Br)nc23)c1F,O.O=C(C=Cc1ccccc1)C=Cc1ccccc1.O=C(C=Cc1ccccc1)C=Cc1ccccc1.O=C(C=Cc1ccccc1)C=Cc1ccccc1.[C-]#N.[C-]#N.[Pd].[Pd].[Zn+2].[Zn],CCCS(=O)(=O)Nc1ccc(F)c(C(=O)c2c[nH]c3ncc(C#N)nc23)c1F,not_reduction
C=O.CNC1Cc2ccccc2C(c2ccc(Cl)c(Cl)c2)C1,O=CO,CN(C)C1Cc2ccccc2C(c2ccc(Cl)c(Cl)c2)C1,not_reduction
COc1cc2nccc(Cl)c2cc1OC.Cc1ccc(O)c(C=O)c1,CN(C)c1ccncc1.Clc1ccccc1Cl,COc1cc2nccc(Oc3ccc(C)cc3C=O)c2cc1OC,not_reduction
CCCCON=C(C(=O)OCC)c1csc(N)n1,C1CCOC1.CO.[Na+].[OH-],CCCCON=C(C(=O)O)c1csc(N)n1,not_reduction
CS(=O)(=O)c1sccc1S(=O)(=O)Cl.N,CCOC(C)=O,CS(=O)(=O)c1sccc1S(N)(=O)=O,not_reduction
COC(=O)c1ccc2c(c1)C(CNC(=O)OC(C)(C)C)CCC2,CC(C)(C)OC(=O)NCC1(C(=O)O)C=CC2=C(CCCC2)C1.CCO.O.[Na+].[OH-],CC(C)(C)OC(=O)NCC1CCCc2ccc(C(=O)O)cc21,not_reduction
COc1ccc(C2=NN(C3CCNCC3)C(=O)C2(C)C)cc1OC.COc1ncccc1C(=O)O,,COc1ccc(C2=NN(C3CCN(C(=O)c4cccnc4OC)CC3)C(=O)C2(C)C)cc1OC,not_reduction
CCN1CC2CCCC2C1CN.COc1cc(NC(C)=O)c(Cl)cc1C(=O)O,C1CCOC1.CCN(CC)CC.CCOC(=O)Cl,CCN1CC2CCCC2C1CNC(=O)c1cc(Cl)c(NC(C)=O)cc1OC,not_reduction
CCNCc1ccc(CC(NC(=O)CC(NS(=O)(=O)c2ccc3ccccc3c2)c2ccccc2)C(=O)N2CCCC2)cc1.CNC,CC(=O)O.CC(=O)O[BH-](OC(C)=O)OC(C)=O.Cl.Cl.ClCCl.[Na+],CN(C)Cc1ccc(CC(NC(=O)CC(NS(=O)(=O)c2ccc3ccccc3c2)c2ccccc2)C(=O)N2CCCC2)cc1,reduction
COc1cc(N)cc(OC)c1OC.Cc1ccc(C(=O)c2ccccc2Nc2nc(S(C)(=O)=O)ncc2C#N)cc1,CCO.CCOCC.Cl,COc1cc(Nc2ncc(C#N)c(Nc3ccccc3C(=O)c3ccc(C)cc3)n2)cc(OC)c1OC,not_reduction
CNc1cccc(F)c1.O=Cc1cccc(C(=O)O)c1,C1CCOC1.CCN(CC)CC.CN(C)C=O.Cc1ccccc1.Cl.O=S(Cl)Cl,CN(C(=O)c1cccc(C=O)c1)c1cccc(F)c1,not_reduction
Cc1ccc2c(c1)c(-c1ccc(F)cc1)c(C)n2C1=CCN(CCN2CCNC2=O)CC1,CCO.O=C[O-].[NH4+],Cc1ccc2c(c1)c(-c1ccc(F)cc1)c(C)n2C1CCN(CCN2CCNC2=O)CC1,not_reduction
C=Cc1ccc(CC)cn1.O=C1CCC(=O)N1Br.O=Cc1ccc(O)cc1,CC(C)(C)O.Cc1ccccc1.O.[Na+].[OH-],CCc1ccc(C(O)COc2ccc(C=O)cc2)nc1,not_reduction
O=C([O-])[O-].Oc1cccc2c1CCCC2,CC(C)=O.O.O=C=O.[K+].[K+],O=C(O)c1ccc2c(c1O)CCCC2,not_reduction
Cc1cc2nc(N3CCS(=O)c4ccccc4C3)[nH]c(=O)c2s1.NCC1(N)COC1,C1=CCCCC(N2CCCCCC=NCCC2)CCCCC1.CN(C)C=O.CN(C)[P+](On1nnc2ccccc21)(N(C)C)N(C)C.F[P-](F)(F)(F)(F)F.O,Cc1cc2nc(N3CCS(=O)c4ccccc4C3)nc(NCC3(N)COC3)c2s1,not_reduction
CCOC(=O)C(C)C(=O)N1CCCC1C(=O)O,CO.[Na+].[OH-],CC(C(=O)O)C(=O)N1CCCC1C(=O)O,not_reduction
CC(C)(C)OC(=O)N1CC(C(=O)O)C(C(=O)O)C1.Nc1ccc(Cl)cc1,CC#N.CCN(C(C)C)C(C)C.On1nnc2ccccc21.On1nnc2ccccc21,CC(C)(C)OC(=O)N1CC(C(=O)O)C(C(=O)Nc2ccc(Cl)cc2)C1,not_reduction
O=Cc1cn(CO)c2ccccc12.O=S(Cl)Cl,ClCCl,O=Cc1cn(CCl)c2ccccc12,not_reduction
NCc1ccccn1.O=C(O)c1ccncc1Nc1ccc(I)cc1F,,O=C(NCc1ccccn1)c1ccncc1Nc1ccc(I)cc1F,not_reduction
Fc1ccc(CBr)cc1.Oc1cc(-c2ccccc2)nc(-c2ccncc2)n1,,Fc1ccc(COc2cc(-c3ccccc3)nc(-c3ccncc3)n2)cc1,not_reduction
COc1ccc(-n2nc(CCC=NO)cc2-c2ccc(Cl)cc2)cc1,CO.Cl.[BH3-]C#N.[CH3].[Na+],COc1ccc(-n2nc(CCCNO)cc2-c2ccc(Cl)cc2)cc1,reduction
CCc1cccc(N=C=O)c1.NC(=O)c1[nH]c2cnccc2c1-c1ccc(N)cc1,,CCc1cccc(NC(=O)Nc2ccc(-c3c(C(N)=O)[nH]c4cnccc34)cc2)c1,not_reduction
CC(C)(Oc1ccccc1)C(=O)O.COc1ccc(CN2CCNCC2)cc1,[Cl-],COc1ccc(CN2CCN(C(=O)C(C)(C)Oc3ccccc3)CC2)cc1,not_reduction
C=Cc1ccc2c(c1)OCO2.NC(CS)C(=O)O,CCO.Cl.O.O.[Na+].[OH-],NC(CSCCc1ccc2c(c1)OCO2)C(=O)O,not_reduction
CC(C)(C)C(=O)Nc1ccc(Cl)cc1C(O)c1cccnc1,CCOC(C)=O.O.c1ccncc1,CC(C)(C)C(=O)Nc1ccc(Cl)cc1C(=O)c1cccnc1,not_reduction
O=[N+]([O-])c1ccc(Cl)nc1.Sc1cccc2cnccc12,CN(C)C=O.O=C([O-])[O-].[K+].[K+],O=[N+]([O-])c1ccc(Sc2cccc3cnccc23)nc1,not_reduction
CC(C)(C)OC(=O)CCC(NC(=O)OCc1ccccc1)C(=O)O.FC(F)(F)c1cccc(N2CCNCC2)c1,CCOC(C)=O.CN(C)C=O.CN1CCOCC1,CC(C)(C)OC(=O)CCC(NC(=O)OCc1ccccc1)C(=O)N1CCN(c2cccc(C(F)(F)F)c2)CC1,not_reduction
CC(C)(O)c1ccc(-c2cc(C(N)=O)c(N)s2)c(F)c1.NC(=O)C1COCCN1Cc1cccc(Br)n1,,CC(C)(O)c1ccc(-c2cc(C(N)=O)c(Nc3cccc(CN4CCOCC4C(N)=O)n3)s2)c(F)c1,not_reduction
C#CCCC(=O)OCC.Ic1ccccn1,CCN(CC)CC.Cl[Pd]Cl.I[Cu]I.c1ccc(P(c2ccccc2)c2ccccc2)cc1.c1ccc(P(c2ccccc2)c2ccccc2)cc1,CCOC(=O)CCC#Cc1ccccn1,not_reduction
C#CC(C)(C)O.Fc1ccc(Br)cc1,C1CCC(NC2CCCCC2)CC1.C1CCOC1.CC(=O)[O-].CC(=O)[O-].CC(C)(C)[PH+](C(C)(C)C)C(C)(C)C.Cc1ccccc1.[Cl-].[Na+].[Pd+2].c1ccc([B-](c2ccccc2)(c2ccccc2)c2ccccc2)cc1,C#CC(C)(O)Cc1ccc(F)cc1,not_reduction
N#Cc1ccc(OC(F)(F)F)cc1.[O-][Br+2]([O-])[O-],O.O=S(=O)(O)O.[K+],N#Cc1ccc(OC(F)(F)F)c(Br)c1,not_reduction
CCOC(=O)c1cccc2nc(N3CCC(NC(=O)c4nc(Cl)c(CC)[nH]4)C(OC)C3)sc12,CO.ClCCl.[Li+].[OH-],CCc1[nH]c(C(=O)NC2CCN(c3nc4cccc(C(=O)O)c4s3)CC2OC)nc1Cl,not_reduction
COC(=O)c1cnc(OCc2conc2-c2ccc(Cl)cc2)cn1,C1CCOC1.CO.Cl.O.O.[Li+].[OH-],O=C(O)c1cnc(OCc2conc2-c2ccc(Cl)cc2)cn1,not_reduction
Clc1ccc2nccn2n1.NCCCN1CCOCC1,CCOCC.Cl,Cl.c1cn2nc(NCCCN3CCOCC3)ccc2n1,not_reduction
CON(C)C(=O)c1nc2ccc(N3CCOCC3)cn2c(=O)c1OCc1ccccc1,C1CCOC1.[Al+3].[H-].[H-].[H-].[H-].[Li+],O=Cc1nc2ccc(N3CCOCC3)cn2c(=O)c1OCc1ccccc1,not_reduction
CC(=O)O.O=C(NC1CCNCC1)c1n[nH]cc1NC(=O)c1c(Cl)cccc1Cl,CO,CC(=O)O,not_reduction
CC(C)(C)CC(C)(C)c1cc(-n2nc3ccccc3n2)c(O)c(C(C)(C)c2ccc(S(=O)(=O)Cl)cc2)c1.CN(C)CCN,,CN(C)CCNS(=O)(=O)c1ccc(C(C)(C)c2cc(C(C)(C)CC(C)(C)C)cc(-n3nc4ccccc4n3)c2O)cc1,not_reduction
CCC1(CC)c2cc(C(N)=O)ccc2CC(OC)C1NC(=O)OC(C)c1ccccc1.Cl,C1COCCO1,CCC1(CC)c2cc(C(N)=O)ccc2CC(OC)C1N,not_reduction
CCOC1(c2ccc(C#C[Si](C)(C)C)cc2C(C)(C)C)CC1,CO.O=C([O-])[O-].[K+].[K+],C#Cc1ccc(C2(OCC)CC2)c(C(C)(C)C)c1,not_reduction
CNC.Cc1ccc(S(=O)(=O)OCc2noc(C(CCCC3CCCCC3)CC(=O)OC(C)(C)C)n2)cc1,,CN(C)Cc1noc(C(CCCC2CCCCC2)CC(=O)OC(C)(C)C)n1,not_reduction
C1COCCN1.Nc1cc(Oc2ccc([N+](=O)[O-])cc2F)ccn1.O=C(Cl)Oc1ccccc1,C1CCOC1.CCN(CC)CC.CCOCC.CN(C)C=O,O=C(Nc1cc(Oc2ccc([N+](=O)[O-])cc2F)ccn1)N1CCOCC1,not_reduction
C=C(c1ccccc1)c1ccc2nc(C(=O)OCC)sc2n1.[Na+],C1CCOC1.[OH-],C=C(c1ccccc1)c1ccc2nc(C(=O)[O-])sc2n1,not_reduction
COc1ccc([N+](=O)[O-])c(NCC(OC)OC)n1,CO,COc1ccc(N)c(NCC(OC)OC)n1,not_reduction
CCOC(=O)C(C(=O)OCC)C(=O)C(C)(CC)c1cccc(Cl)c1,O.O=P12OP3(=O)OP(=O)(O1)OP(=O)(O2)O3.O=S(=O)(O)O,CCOC(=O)C1=C(O)c2ccc(Cl)cc2C(C)(CC)C1=O,not_reduction
N#Cc1cc(C(O)CNC2CCC2)cc(Br)c1N,Br,N#Cc1cc(C(O)CNC2CCC2)ccc1N,not_reduction
CN1CCC2(CC1)CC(=O)c1ccccc12.CON,Cl,CON=C1CC2(CCN(C)CC2)c2ccccc21,not_reduction
CCOC(=O)C(F)(F)F.O=C(O)c1cc(Br)cc2c1OC(c1ccccc1)(c1ccccc1)O2,,O=C(O)c1cc(C(=O)C(F)(F)F)cc2c1OC(c1ccccc1)(c1ccccc1)O2,not_reduction
COc1cc(OCCO[Si](C)(C)C(C)(C)C)ccc1[N+](=O)[O-],CCOC(C)=O,COc1cc(OCCO[Si](C)(C)C(C)(C)C)ccc1N,not_reduction
FC(F)(F)I.Fc1ccc(-c2cnc(S)nc2-c2ccc(F)cc2)cc1,C1CCOC1.N,Fc1ccc(-c2cnc(SC(F)(F)F)nc2-c2ccc(F)cc2)cc1,not_reduction
CC1CNCC(C)N1.O=Cc1ccc(-c2cccnc2N2CCC(Nc3ccc(F)cc3)CC2)o1,CC(=O)O[BH-](OC(C)=O)OC(C)=O.ClCCCl.[Na+],CC1CN(Cc2ccc(-c3cccnc3N3CCC(Nc4ccc(F)cc4)CC3)o2)CC(C)N1,reduction
COC(=O)C(C)(C)Sc1cc(Cl)ccc1OC,Br,CC1(C)Sc2cc(Cl)ccc2OC1=O,not_reduction
C#CCOc1ccc(CCNC(=O)C(O)c2ccc(Cl)cc2)cc1OC.CI,CN(C)C=O.[H-].[Na+],C#CCOc1ccc(CCNC(=O)C(OC)c2ccc(Cl)cc2)cc1OC,not_reduction
ClCc1ccccc1.Cl[SiH2]Cl,CCCCP(CCCC)CCCC,Cl[SiH](Cl)Cc1ccccc1,not_reduction
CCCCCC(O)C(C)c1cccc2c(=O)[nH]c(-c3ccccc3OCCC)nc12.CS(=O)(=O)Cl,CCN(CC)CC.ClCCl,CCCCCC(OS(C)(=O)=O)C(C)c1cccc2c(=O)[nH]c(-c3ccccc3OCCC)nc12,not_reduction
O=[N+]([O-])c1cc(Br)ccc1C(F)(F)F,C1CCOC1.CCO.O.[Cl-].[NH4+],Nc1cc(Br)ccc1C(F)(F)F,not_reduction
CC(=O)n1ccnc1.CCOC(=O)c1ccc(OCCBr)cc1.[I-],CC#N.[Na+],CCOC(=O)c1ccc(OCCn2cc[n+](C(C)=O)c2)cc1,not_reduction
OCc1cccc(C2=CCSC2)c1,C.CCO.[Pd],OCc1cccc(C2CCSC2)c1,not_reduction
CCOC(=O)C1=Cc2cc(-c3ccc(F)cc3)ccc2NC1C(F)(F)F,C1CCOC1.CCOCC.CO.Cl.O.[Li+].[OH-],O=C(O)C1=Cc2cc(-c3ccc(F)cc3)ccc2NC1C(F)(F)F,not_reduction
C[Si](C)(C)C#N.Cc1ccc(N)cc1.O=C1CCCCC1,CC(=O)O.[NH4+].[OH-],Cc1ccc(NC2(C#N)CCCCC2)cc1,not_reduction
COCCCCn1c(C(=O)N(CC(C)C)C2CC(C(=O)OC)CN(C(=O)OC(C)(C)C)C2)nc2ccccc21,C1CCOC1.CCOC(C)=O.O.[BH4-].[Ca+2].[Cl-].[Cl-].[Na+],COCCCCn1c(C(=O)N(CC(C)C)C2CC(CO)CN(C(=O)OC(C)(C)C)C2)nc2ccccc21,reduction
C1CNCCN1.FC(F)(F)Sc1cnc2cnc(Cl)cn12,CC#N,FC(F)(F)Sc1cnc2cnc(N3CCNCC3)cn12,not_reduction
Br[Mg]c1ccccc1.Clc1ccc2ccccc2n1,C1CCOC1,c1ccc(-c2ccc3ccccc3n2)cc1,not_reduction
CC(=O)Cl.O=C(NC1CCNCC1)c1c[nH]c2c(-c3c(OCC4CC4)ccc4c3OCO4)ncnc12,Cl,CC(=O)N1CCC(NC(=O)c2c[nH]c3c(-c4c(OCC5CC5)ccc5c4OCO5)ncnc23)CC1,not_reduction
CC(C)(C)[Si](C)(C)OCCc1ccc(-c2cnc(N)c(C(=O)Nc3cccnc3)n2)cc1,C1CCOC1.CCCC[N+](CCCC)(CCCC)CCCC.[F-],Nc1ncc(-c2ccc(CCO)cc2)nc1C(=O)Nc1cccnc1,not_reduction
COCn1c(-c2ccccc2)c(C)c(=O)[nH]c1=S,Cl,Cc1c(-c2ccccc2)[nH]c(=S)[nH]c1=O,not_reduction
CCOC(=O)c1cnn2c3ccc(N)cc3c(=O)n(C)c12.S=C=Nc1ccccc1,O.c1ccncc1,CCOC(=O)c1cnn2c3ccc(NC(=S)Nc4ccccc4)cc3c(=O)n(C)c12,not_reduction
COC(=O)c1cc2ccc(-c3ccc(OCc4c(-c5c(Cl)cncc5Cl)noc4C4CCC4)cc3)cc2cn1,C1CCOC1.CO.Cl.[Na+].[OH-],O=C(O)c1cc2ccc(-c3ccc(OCc4c(-c5c(Cl)cncc5Cl)noc4C4CCC4)cc3)cc2cn1,not_reduction
CCCc1cc(C(C)(C)CN(Cc2ccc(OC(F)(F)F)cc2)c2ncc(CC)cn2)ccc1OCc1nn[nH]n1.CCCc1cc(CCN(Cc2ccc(C(F)(F)F)cc2)c2ccc(C)cn2)ccc1O,,CCCc1cc(CCN(Cc2ccc(C(F)(F)F)cc2)c2ccc(C)cn2)ccc1OCc1nn[nH]n1,not_reduction
CCCCC(Cc1ccc(OCCN)cc1)C(=O)OCC.O=CCCc1ccccc1,CC(=O)O.CCO.[BH3-]C#N.[Na+],CCCCC(Cc1ccc(OCCNCCCc2ccccc2)cc1)C(=O)OCC,reduction
Fc1cccc(CBr)c1F.Oc1cc(O)nc(S)n1,CC#N.CC(=O)[O-].O.[Na+],Oc1cc(O)nc(SCc2cccc(F)c2F)n1,not_reduction
COc1cc([N+](=O)[O-])ccc1N=C=S.ClCC[NH2+]CC1CCCCCC1,[Cl-],COc1cc([N+](=O)[O-])ccc1N=C1SCCN1CC1CCCCCC1,not_reduction
CCN(CC)C(=O)CBr.O=C(O)CCS,CO.C[O-].[Na+],CCN(CC)C(=O)CSCCC(=O)O,not_reduction
CC(O)=S.CCCCCCCCCCCC(=O)OCC1OC(OC(=O)CCCCCCCCCCC)C(OC(=O)CCCCCCCCCCC)C(OC(=O)CCCCCCCCCCC)C1OC(=O)CCCCCCCCCCC,C[Si](C)(C)OS(=O)(=O)C(F)(F)F.ClCCl,CCCCCCCCCCCC(=O)OCC1OC(SC(C)=O)C(OC(=O)CCCCCCCCCCC)C(OC(=O)CCCCCCCCCCC)C1OC(=O)CCCCCCCCCCC,not_reduction
O=P(Br)(Br)Br.O=c1[nH]cccc1-c1cccnc1,[Na+].[OH-],Brc1ncccc1-c1cccnc1,not_reduction
COc1ccc(Cl)cc1C1(F)C(=O)N(COC(=O)CC2OC(C)(C)OC2=O)c2cc(C(F)(F)F)ccc21,C1CCOC1.CC(=O)O.O.O=C(O)C=CC(=O)O.O=C([O-])O.O=C1COCO1.[Na+],COc1ccc(Cl)cc1C1(F)C(=O)N(COC(=O)CC(O)C(=O)O)c2cc(C(F)(F)F)ccc21,not_reduction
O=C1CCCN1CCO.O=C1c2ccccc2C(=O)N1O,C1CCOC1.CC(C)OC(=O)N=NC(=O)OC(C)C.c1ccc(P(c2ccccc2)c2ccccc2)cc1,O=C1CCCN1CCON1C(=O)c2ccccc2C1=O,not_reduction
CCCN(CCC)CCCCN(CC(=O)O)Cc1ccc(CN(Cc2ncc[nH]2)Cc2nccn2C)cc1.COCCO,,CCCN(CCC)CCCCN(CC(=O)OCCOC)Cc1ccc(CN(Cc2ncc[nH]2)Cc2nccn2C)cc1,not_reduction
CC(C)C(=O)Cl.Cc1ccc(N)cc1Br,,Cc1ccc(NC(=O)C(C)C)cc1Br,not_reduction
CC1CN(c2ccc3c(c2)NCC3)CC(C)N1C.O=C(O)Cc1cccc(C(F)(F)F)c1Cl,CCN=C=NCCCN(C)C.Cl.ClCCl.O.On1nnc2ccccc21,CC1CN(c2ccc3c(c2)N(C(=O)Cc2cccc(C(F)(F)F)c2Cl)CC3)CC(C)N1C,not_reduction
CSCCC(=O)O.NC1(c2ccccc2Cl)CCC=CC1=O,CCN=C=NCCCN(C)C.CN(C)C=O.Cl.Oc1cccc2[nH]nnc12,CSCCC(=O)NC1(c2ccccc2Cl)CCC=CC1=O,not_reduction
NCC(=O)CCC(=O)O.O=P(O)(O)O,CCO.Cl.O,O=P(O)(O)O,not_reduction
